match_id,date,map,map_number,team_A,team_B,winner,team_A_rank,team_B_rank,rank_diff,abs_rank_diff,picked_by_is_A,is_decider,map_winrate_A,map_winrate_B,recent_form_A,recent_form_B,winner_is_A,split_row,split_match
86948,2025-04-16,Anubis,4,BESTIA,RED Canids,BESTIA,53,75,-22,22,1,0,1.0,0.5,0.5,0.0,1,val,val
86948,2025-04-16,Inferno,3,BESTIA,RED Canids,BESTIA,53,75,-22,22,0,0,0.5,0.5,0.6,0.0,1,train,val
86908,2025-04-16,Mirage,3,Astralis,BIG,BIG,11,45,-34,34,0,0,0.6666666666666666,0.5,0.4,0.0,0,val,train
86908,2025-04-16,Inferno,4,Astralis,BIG,Astralis,11,45,-34,34,1,0,0.0,0.0,0.4,0.3333333333333333,1,train,train
86905,2025-04-16,Inferno,3,Metizport,Astralis,Metizport,78,11,67,67,0,0,0.5,0.5,0.4,0.5,1,train,train
86906,2025-04-16,Dust2,4,Nemiga,BIG,Nemiga,41,45,-4,4,1,0,0.6666666666666666,0.5,0.7,0.25,1,train,train
86907,2025-04-16,Dust2,3,9 Pandas,B8,B8,51,23,28,28,1,0,0.0,0.0,0.0,0.5714285714285714,0,train,train
86907,2025-04-16,Mirage,4,9 Pandas,B8,B8,51,23,28,28,0,0,0.5,1.0,0.0,0.625,0,val,train
86905,2025-04-16,Ancient,7,Metizport,Astralis,Metizport,78,11,67,67,0,1,0.5,0.75,0.5,0.5,1,train,train
86771,2025-04-16,Train,7,Lynn Vision,TYLOO,Lynn Vision,13,9,4,4,0,1,0.5,1.0,1.0,1.0,1,train,train
86771,2025-04-16,Inferno,4,Lynn Vision,TYLOO,TYLOO,13,9,4,4,0,0,1.0,1.0,1.0,0.8,0,train,train
86901,2025-04-16,Anubis,7,SAW,GamerLegion,SAW,22,16,6,6,0,1,0.5,1.0,0.0,0.5,1,train,test
86963,2025-04-16,Anubis,7,Wildcard,NRG,Wildcard,61,51,10,10,0,1,0.5,0.5,0.5,0.5,1,test,train
86963,2025-04-16,Inferno,4,Wildcard,NRG,Wildcard,61,51,10,10,1,0,0.5,0.5,1.0,0.0,1,train,train
86901,2025-04-16,Nuke,4,SAW,GamerLegion,SAW,22,16,6,6,1,0,0.5,0.5,0.5,0.5,1,train,test
86963,2025-04-16,Dust2,3,Wildcard,NRG,NRG,61,51,10,10,0,0,0.5,0.5,1.0,0.0,0,train,train
86901,2025-04-16,Ancient,3,SAW,GamerLegion,GamerLegion,22,16,6,6,0,0,0.5,0.6666666666666666,0.6666666666666666,0.5,0,test,test
86949,2025-04-16,Ancient,4,Fluxo,Legacy,Fluxo,46,19,27,27,1,0,1.0,0.5,0.5,0.6,1,test,val
86904,2025-04-16,Anubis,3,9 Pandas,BetBoom,BetBoom,51,20,31,31,0,0,0.5,0.5,0.0,1.0,0,val,train
86771,2025-04-16,Nuke,3,Lynn Vision,TYLOO,Lynn Vision,13,9,4,4,1,0,0.5,0.5,0.75,0.8333333333333334,1,train,train
86904,2025-04-16,Dust2,4,9 Pandas,BetBoom,9 Pandas,51,20,31,31,1,0,0.0,0.5,0.0,1.0,1,test,train
86904,2025-04-16,Nuke,7,9 Pandas,BetBoom,BetBoom,51,20,31,31,0,1,0.0,0.5,0.16666666666666666,0.75,0,val,train
86949,2025-04-16,Dust2,3,Fluxo,Legacy,Fluxo,46,19,27,27,0,0,0.5,0.5,0.6,0.5,1,train,val
86911,2025-04-17,Ancient,7,Astralis,B8,B8,11,23,-12,12,0,1,0.6,1.0,0.5,0.6666666666666666,0,train,train
86911,2025-04-17,Inferno,4,Astralis,B8,Astralis,11,23,-12,12,1,0,0.3333333333333333,0.5,0.5,0.7,1,val,train
86950,2025-04-17,Nuke,4,Sharks,BESTIA,BESTIA,63,53,10,10,1,0,1.0,0.5,1.0,0.6666666666666666,0,train,train
86773,2025-04-17,Mirage,4,TYLOO,Rare Atom,TYLOO,9,36,-27,27,0,0,0.5,1.0,0.7142857142857143,0.3,1,train,val
86773,2025-04-17,Anubis,3,TYLOO,Rare Atom,TYLOO,9,36,-27,27,1,0,1.0,0.5,0.75,0.2,1,train,val
87064,2025-04-17,Anubis,7,Metizport,GTZ,GTZ,78,51,27,27,0,1,0.3333333333333333,0.5,0.6,0.5,0,train,train
86911,2025-04-17,Mirage,3,Astralis,B8,B8,11,23,-12,12,0,0,0.5,1.0,0.6,0.6,0,val,train
86950,2025-04-17,Mirage,3,Sharks,BESTIA,BESTIA,63,53,10,10,0,0,1.0,0.5,0.75,0.7142857142857143,0,val,train
86910,2025-04-17,Ancient,7,ENCE,B8,B8,29,23,6,6,0,1,0.0,1.0,0.0,0.6,0,val,train
86910,2025-04-17,Anubis,4,ENCE,B8,ENCE,29,23,6,6,1,0,0.5,0.5,0.0,0.7,1,train,train
86952,2025-04-17,Inferno,4,BESTIA,Legacy,BESTIA,53,19,34,34,0,0,1.0,0.5,0.75,0.42857142857142855,1,train,train
87076,2025-04-17,Dust2,7,Nemiga,GUN5,GUN5,41,88,-47,47,0,1,0.75,0.5,0.8,0.5,0,test,train
87080,2025-04-17,Ancient,7,Nemiga,ECLOT,ECLOT,41,51,-10,10,0,1,1.0,0.5,0.7,0.0,0,train,test
86952,2025-04-17,Mirage,3,BESTIA,Legacy,BESTIA,53,19,34,34,1,0,1.0,0.5,0.7777777777777778,0.375,1,train,train
86951,2025-04-17,Nuke,7,Legacy,ODDIK,Legacy,19,51,-32,32,0,1,1.0,0.5,0.3333333333333333,0.5,1,train,train
86951,2025-04-17,Inferno,4,Legacy,ODDIK,Legacy,19,51,-32,32,1,0,0.0,0.5,0.4,0.0,1,val,train
87063,2025-04-17,Nuke,7,BetBoom,Nexus,BetBoom,20,51,-31,31,0,1,1.0,1.0,0.8,0.3333333333333333,1,train,train
86951,2025-04-17,Anubis,3,Legacy,ODDIK,ODDIK,19,51,-32,32,0,0,0.5,0.5,0.4,0.0,0,val,train
87071,2025-04-17,Inferno,7,BetBoom,Spirit Academy,BetBoom,20,51,-31,31,0,1,0.5,0.5,0.8333333333333334,0.6666666666666666,1,train,train
87132,2025-04-17,Mirage,7,Nemiga,NAVI Junior,NAVI Junior,41,51,-10,10,0,1,0.5,0.5,0.6,0.5,0,val,train
87067,2025-04-17,Nuke,7,BetBoom,Metizport,BetBoom,20,78,-58,58,0,1,1.0,0.5,0.8571428571428571,0.6,1,test,train
86910,2025-04-17,Mirage,3,ENCE,B8,B8,29,23,6,6,0,0,0.5,1.0,0.25,0.7,0,val,train
87069,2025-04-18,Anubis,7,BetBoom,GTZ,BetBoom,20,51,-31,31,0,1,1.0,1.0,0.875,1.0,1,test,train
87075,2025-04-18,Nuke,7,Metizport,Nexus,Nexus,78,51,27,27,0,1,0.3333333333333333,0.5,0.5,0.25,0,train,test
87072,2025-04-18,Nuke,7,ENCE,Metizport,Metizport,29,78,-49,49,0,1,0.5,0.25,0.2,0.4,0,train,train
87070,2025-04-18,Anubis,7,Metizport,Spirit Academy,Spirit Academy,78,51,27,27,0,1,0.25,0.5,0.4,0.5,0,train,test
87086,2025-04-18,Anubis,7,Nemiga,Partizan,Nemiga,41,51,-10,10,0,1,0.5,0.5,0.5,0.5,1,val,train
87090,2025-04-18,Dust2,7,Nemiga,9 Pandas,Nemiga,41,51,-10,10,0,1,0.6,0.3333333333333333,0.5,0.14285714285714285,1,train,train
87074,2025-04-18,Anubis,7,ENCE,BetBoom,BetBoom,29,20,9,9,0,1,1.0,1.0,0.16666666666666666,0.8888888888888888,0,test,val
87314,2025-04-20,Nuke,7,ECSTATIC,Sangal,ECSTATIC,31,76,-45,45,0,1,0.5,0.5,0.75,0.5,1,test,val
87314,2025-04-20,Train,4,ECSTATIC,Sangal,ECSTATIC,31,76,-45,45,1,0,1.0,0.5,0.7777777777777778,0.0,1,train,val
87094,2025-04-20,Nuke,3,BetBoom,ENCE,BetBoom,20,29,-9,9,0,0,1.0,0.0,0.9,0.14285714285714285,1,val,train
87094,2025-04-20,Anubis,7,BetBoom,ENCE,ENCE,20,29,-9,9,0,1,1.0,0.5,0.9,0.125,0,train,train
87314,2025-04-20,Dust2,3,ECSTATIC,Sangal,Sangal,31,76,-45,45,0,0,1.0,0.5,0.8,0.0,0,train,val
87094,2025-04-20,Mirage,4,BetBoom,ENCE,ENCE,20,29,-9,9,1,0,1.0,0.0,0.8,0.2222222222222222,0,train,train
87294,2025-04-21,Inferno,4,3DMAX,GamerLegion,GamerLegion,8,16,-8,8,1,0,1.0,0.0,0.6,0.5,0,train,train
87295,2025-04-21,Ancient,7,MOUZ,BIG,MOUZ,4,45,-41,41,0,1,0.5,0.0,0.6666666666666666,0.2,1,val,train
87295,2025-04-21,Mirage,4,MOUZ,BIG,MOUZ,4,45,-41,41,1,0,1.0,1.0,0.7,0.16666666666666666,1,test,train
87295,2025-04-21,Inferno,3,MOUZ,BIG,BIG,4,45,-41,41,0,0,0.5,0.0,0.7,0.14285714285714285,0,test,train
87282,2025-04-21,Nuke,3,Falcons,SAW,Falcons,5,22,-17,17,0,0,0.6666666666666666,1.0,0.8,0.5,1,train,val
87282,2025-04-21,Dust2,4,Falcons,SAW,Falcons,5,22,-17,17,1,0,0.5,0.5,0.8,0.4,1,val,val
87294,2025-04-21,Ancient,3,3DMAX,GamerLegion,GamerLegion,8,16,-8,8,0,0,0.0,0.75,0.5,0.5,0,test,train
87281,2025-04-21,Ancient,7,Liquid,Virtus.pro,Liquid,27,18,9,9,0,1,0.5,0.0,0.0,0.6,1,train,val
87283,2025-04-21,Anubis,3,Natus Vincere,MIBR,MIBR,7,28,-21,21,0,0,0.0,0.5,0.0,0.5,0,train,val
87281,2025-04-21,Dust2,3,Liquid,Virtus.pro,Liquid,27,18,9,9,0,0,0.0,0.75,0.2,0.5,1,train,val
87280,2025-04-21,Nuke,4,Vitality,FlyQuest,Vitality,2,51,-49,49,1,0,0.5,0.5,0.625,0.5,1,train,train
87280,2025-04-21,Anubis,3,Vitality,FlyQuest,Vitality,2,51,-49,49,0,0,1.0,0.5,0.6666666666666666,0.0,1,val,train
87292,2025-04-21,Inferno,4,FaZe,paiN,FaZe,12,17,-5,5,1,0,1.0,0.5,0.8,0.3333333333333333,1,test,train
87292,2025-04-21,Anubis,3,FaZe,paiN,FaZe,12,17,-5,5,0,0,1.0,0.5,0.8,0.2857142857142857,1,train,train
87283,2025-04-21,Inferno,7,Natus Vincere,MIBR,Natus Vincere,7,28,-21,21,0,1,0.5,0.5,0.0,1.0,1,train,val
87283,2025-04-21,Mirage,4,Natus Vincere,MIBR,Natus Vincere,7,28,-21,21,1,0,0.5,0.5,0.25,0.5,1,train,val
87281,2025-04-21,Mirage,4,Liquid,Virtus.pro,Virtus.pro,27,18,9,9,1,0,0.0,0.25,0.3333333333333333,0.4,0,train,val
87286,2025-04-22,Dust2,7,Falcons,Natus Vincere,Falcons,5,7,-2,2,0,1,0.6666666666666666,0.0,0.8,0.4,1,val,test
87296,2025-04-22,Dust2,4,BIG,3DMAX,3DMAX,45,8,37,37,0,0,0.0,1.0,0.25,0.4,0,train,train
87286,2025-04-22,Mirage,4,Falcons,Natus Vincere,Falcons,5,7,-2,2,0,0,0.6666666666666666,1.0,0.8,0.3333333333333333,1,train,test
87286,2025-04-22,Inferno,3,Falcons,Natus Vincere,Natus Vincere,5,7,-2,2,1,0,0.6666666666666666,1.0,0.9,0.2857142857142857,0,train,test
87284,2025-04-22,Nuke,4,SAW,MIBR,SAW,22,28,-6,6,1,0,0.5,0.5,0.3333333333333333,0.3333333333333333,1,train,train
87298,2025-04-22,Ancient,4,FaZe,The MongolZ,The MongolZ,12,3,9,9,0,0,0.75,0.3333333333333333,0.8,0.4,0,train,test
87298,2025-04-22,Dust2,3,FaZe,The MongolZ,The MongolZ,12,3,9,9,1,0,1.0,0.0,0.7,0.4,0,train,test
87284,2025-04-22,Anubis,3,SAW,MIBR,MIBR,22,28,-6,6,0,0,1.0,1.0,0.42857142857142855,0.25,0,test,train
87296,2025-04-22,Ancient,3,BIG,3DMAX,3DMAX,45,8,37,37,1,0,0.0,0.0,0.2222222222222222,0.5,0,val,train
87284,2025-04-22,Inferno,7,SAW,MIBR,MIBR,22,28,-6,6,0,1,0.5,0.0,0.375,0.4,0,train,train
87285,2025-04-22,Dust2,4,FlyQuest,Virtus.pro,FlyQuest,51,18,33,33,0,0,0.5,0.6,0.0,0.4,1,val,train
87299,2025-04-22,Nuke,4,MOUZ,GamerLegion,MOUZ,4,16,-12,12,1,0,0.6666666666666666,0.0,0.6,0.6,1,train,train
87299,2025-04-22,Inferno,3,MOUZ,GamerLegion,MOUZ,4,16,-12,12,0,0,0.3333333333333333,0.3333333333333333,0.6,0.6,1,test,train
87287,2025-04-22,Nuke,4,Vitality,Liquid,Vitality,2,27,-25,25,1,0,0.6666666666666666,0.0,0.7,0.2857142857142857,1,train,train
87287,2025-04-22,Mirage,3,Vitality,Liquid,Vitality,2,27,-25,25,0,0,0.5,0.0,0.8,0.25,1,train,train
87285,2025-04-22,Inferno,3,FlyQuest,Virtus.pro,FlyQuest,51,18,33,33,1,0,0.5,0.5,0.3333333333333333,0.3,1,train,train
87297,2025-04-22,Train,3,paiN,Complexity,Complexity,17,51,-34,34,0,0,0.0,1.0,0.25,0.3,0,train,train
87297,2025-04-22,Anubis,4,paiN,Complexity,Complexity,17,51,-34,34,1,0,0.0,0.5,0.2222222222222222,0.3,0,train,train
87288,2025-04-23,Ancient,7,Natus Vincere,FlyQuest,Natus Vincere,7,51,-44,44,0,1,0.5,0.5,0.375,0.5,1,train,train
87302,2025-04-23,Nuke,4,MOUZ,The MongolZ,MOUZ,4,3,1,1,1,0,0.75,0.5,0.6,0.5,1,train,train
87289,2025-04-23,Anubis,3,Liquid,MIBR,Liquid,27,28,-1,1,0,0,0.0,1.0,0.2222222222222222,0.5,1,train,train
87291,2025-04-23,Inferno,4,Vitality,Falcons,Vitality,2,5,-3,3,1,0,1.0,0.5,0.8,0.9,1,train,val
87291,2025-04-23,Mirage,3,Vitality,Falcons,Vitality,2,5,-3,3,0,0,0.6666666666666666,0.75,0.8,0.8,1,train,val
87300,2025-04-23,Nuke,7,GamerLegion,Complexity,GamerLegion,16,51,-35,35,0,1,0.0,1.0,0.5,0.4,1,train,val
87290,2025-04-23,Anubis,3,Natus Vincere,Liquid,Liquid,7,27,-20,20,0,0,0.0,0.5,0.4444444444444444,0.3,0,train,val
87290,2025-04-23,Inferno,4,Natus Vincere,Liquid,Natus Vincere,7,27,-20,20,1,0,1.0,0.5,0.4,0.4,1,train,val
87290,2025-04-23,Ancient,7,Natus Vincere,Liquid,Liquid,7,27,-20,20,0,1,1.0,1.0,0.5,0.4,0,val,val
87302,2025-04-23,Mirage,3,MOUZ,The MongolZ,MOUZ,4,3,1,1,0,0,1.0,1.0,0.7,0.5,1,train,train
87288,2025-04-23,Inferno,3,Natus Vincere,FlyQuest,Natus Vincere,7,51,-44,44,0,0,1.0,1.0,0.5,0.4,1,test,train
87301,2025-04-23,Dust2,3,FaZe,3DMAX,FaZe,12,8,4,4,0,0,0.8,1.0,0.6,0.5,1,train,train
87303,2025-04-23,Nuke,4,FaZe,GamerLegion,GamerLegion,12,16,-4,4,1,0,0.5,0.3333333333333333,0.6,0.6,0,test,train
87303,2025-04-23,Mirage,3,FaZe,GamerLegion,GamerLegion,12,16,-4,4,0,0,0.0,0.3333333333333333,0.5,0.6,0,train,train
87301,2025-04-23,Nuke,4,FaZe,3DMAX,FaZe,12,8,4,4,1,0,0.3333333333333333,0.0,0.5,0.4,1,train,train
87300,2025-04-23,Train,3,GamerLegion,Complexity,GamerLegion,16,51,-35,35,0,0,1.0,1.0,0.6,0.4,1,test,val
87289,2025-04-23,Ancient,4,Liquid,MIBR,Liquid,27,28,-1,1,1,0,1.0,0.5,0.5,0.42857142857142855,1,train,train
87288,2025-04-23,Mirage,4,Natus Vincere,FlyQuest,FlyQuest,7,51,-44,44,1,0,0.5,0.5,0.6,0.3333333333333333,0,test,train
87300,2025-04-23,Ancient,4,GamerLegion,Complexity,Complexity,16,51,-35,35,1,0,0.8,0.0,0.7,0.3,0,test,val
87502,2025-04-24,Train,3,HEROIC,BC.Game,HEROIC,14,51,-37,37,0,0,0.5,0.5,1.0,0.0,1,train,test
87503,2025-04-24,Dust2,4,Wildcard,BetBoom,BetBoom,61,20,41,41,1,0,0.0,0.0,0.6666666666666666,0.7,0,test,train
87503,2025-04-24,Anubis,3,Wildcard,BetBoom,BetBoom,61,20,41,41,0,0,1.0,0.75,0.5,0.8,0,train,train
87504,2025-04-24,Inferno,4,500,Imperial,Imperial,51,34,17,17,1,0,0.5,1.0,0.0,1.0,0,train,train
87504,2025-04-24,Dust2,3,500,Imperial,Imperial,51,34,17,17,0,0,0.5,1.0,0.0,1.0,0,train,train
87501,2025-04-24,Mirage,3,B8,Partizan,B8,23,51,-28,28,1,0,1.0,0.5,0.7,0.0,1,test,val
87501,2025-04-24,Inferno,4,B8,Partizan,Partizan,23,51,-28,28,0,0,0.3333333333333333,0.5,0.7,0.0,0,val,val
87501,2025-04-24,Dust2,7,B8,Partizan,B8,23,51,-28,28,0,1,0.3333333333333333,0.5,0.7,0.3333333333333333,1,train,val
87502,2025-04-24,Anubis,4,HEROIC,BC.Game,HEROIC,14,51,-37,37,1,0,0.5,0.5,1.0,0.0,1,train,test
87508,2025-04-25,Anubis,3,B8,HEROIC,B8,23,14,9,9,0,0,0.0,1.0,0.7,1.0,1,test,train
87506,2025-04-25,Anubis,4,Wildcard,500,Wildcard,61,51,10,10,0,0,0.5,0.0,0.4,0.0,1,train,train
87506,2025-04-25,Nuke,3,Wildcard,500,Wildcard,61,51,10,10,1,0,0.5,0.5,0.5,0.0,1,train,train
87508,2025-04-25,Ancient,4,B8,HEROIC,HEROIC,23,14,9,9,1,0,1.0,1.0,0.7,0.8571428571428571,0,test,train
87305,2025-04-25,Ancient,4,The MongolZ,Liquid,The MongolZ,3,27,-24,24,1,0,0.5,1.0,0.5,0.6,1,train,train
87305,2025-04-25,Inferno,7,The MongolZ,Liquid,The MongolZ,3,27,-24,24,0,1,0.0,0.0,0.6,0.5,1,test,train
87305,2025-04-25,Anubis,3,The MongolZ,Liquid,Liquid,3,27,-24,24,0,0,0.0,0.6666666666666666,0.6,0.4,0,train,train
87507,2025-04-25,Train,3,BetBoom,Imperial,BetBoom,20,34,-14,14,1,0,1.0,0.5,0.8,1.0,1,train,train
87507,2025-04-25,Dust2,4,BetBoom,Imperial,BetBoom,20,34,-14,14,0,0,0.5,1.0,0.8,0.8,1,val,train
87304,2025-04-25,Nuke,4,GamerLegion,Falcons,Falcons,16,5,11,11,0,0,0.5,0.75,0.7,0.7,0,train,train
87304,2025-04-25,Train,3,GamerLegion,Falcons,Falcons,16,5,11,11,1,0,1.0,0.5,0.6,0.7,0,val,train
87508,2025-04-25,Mirage,7,B8,HEROIC,B8,23,14,9,9,0,1,1.0,1.0,0.6,0.875,1,test,train
87306,2025-04-26,Nuke,4,MOUZ,Falcons,Falcons,4,5,-1,1,1,0,0.8,0.8,0.8,0.7,0,train,test
87306,2025-04-26,Dust2,3,MOUZ,Falcons,Falcons,4,5,-1,1,0,0,1.0,0.75,0.7,0.7,0,val,test
87511,2025-04-26,Train,4,BetBoom,B8,BetBoom,20,23,-3,3,1,0,1.0,0.5,0.8,0.7,1,train,train
87511,2025-04-26,Ancient,3,BetBoom,B8,B8,20,23,-3,3,0,0,0.5,0.75,0.8,0.6,0,train,train
87307,2025-04-26,Mirage,3,Vitality,The MongolZ,Vitality,2,3,-1,1,0,0,0.75,0.6666666666666666,0.8,0.5,1,test,train
87307,2025-04-26,Nuke,4,Vitality,The MongolZ,Vitality,2,3,-1,1,1,0,0.75,0.3333333333333333,0.8,0.5,1,val,train
87574,2025-04-26,Anubis,3,Metizport,CYBERSHOKE,Metizport,78,51,27,27,0,0,0.2,1.0,0.3,0.6666666666666666,1,test,train
87509,2025-04-26,Dust2,4,HEROIC,Wildcard,HEROIC,14,61,-47,47,1,0,1.0,0.0,0.7777777777777778,0.5714285714285714,1,train,val
87509,2025-04-26,Anubis,7,HEROIC,Wildcard,HEROIC,14,61,-47,47,0,1,0.5,0.6666666666666666,0.8,0.5,1,test,val
87509,2025-04-26,Nuke,3,HEROIC,Wildcard,Wildcard,14,61,-47,47,0,0,0.5,1.0,0.8,0.4444444444444444,0,train,val
87768,2025-04-26,Ancient,7,Metizport,Viperio,Metizport,78,51,27,27,0,1,0.6666666666666666,0.5,0.4,0.5,1,train,train
87574,2025-04-26,Nuke,4,Metizport,CYBERSHOKE,Metizport,78,51,27,27,1,0,0.4,0.0,0.5,0.5,1,val,train
87769,2025-04-26,Anubis,4,Northern Lights,Metizport,Northern Lights,51,78,-27,27,0,0,0.5,0.3333333333333333,0.5,0.6,1,train,train
87510,2025-04-26,Dust2,4,Imperial,Partizan,Partizan,34,51,-17,17,1,0,0.6666666666666666,0.0,0.6666666666666666,0.25,0,train,val
87511,2025-04-26,Mirage,7,BetBoom,B8,B8,20,23,-3,3,0,1,0.5,1.0,0.7,0.6,0,train,train
87769,2025-04-26,Inferno,7,Northern Lights,Metizport,Metizport,51,78,-27,27,0,1,0.5,0.6666666666666666,1.0,0.5,0,train,train
87512,2025-04-26,Ancient,4,HEROIC,Partizan,HEROIC,14,51,-37,37,0,0,1.0,0.5,0.7,0.4,1,train,train
87512,2025-04-26,Dust2,3,HEROIC,Partizan,HEROIC,14,51,-37,37,1,0,1.0,0.5,0.7,0.3333333333333333,1,train,train
86631,2025-04-26,Mirage,7,ECLOT,OG,OG,51,30,21,21,0,1,0.0,1.0,0.3333333333333333,0.8,0,train,train
86631,2025-04-26,Ancient,4,ECLOT,OG,ECLOT,51,30,21,21,0,0,1.0,0.0,0.25,0.8333333333333334,1,train,train
87510,2025-04-26,Inferno,3,Imperial,Partizan,Partizan,34,51,-17,17,0,0,1.0,1.0,0.5714285714285714,0.2857142857142857,0,train,val
86631,2025-04-26,Inferno,3,ECLOT,OG,OG,51,30,21,21,1,0,0.5,1.0,0.4,0.7142857142857143,0,train,train
87769,2025-04-26,Ancient,3,Northern Lights,Metizport,Metizport,51,78,-27,27,1,0,0.5,0.75,0.5,0.5,0,train,train
87513,2025-04-27,Anubis,7,BetBoom,HEROIC,HEROIC,20,14,6,6,0,1,0.8,0.6666666666666666,0.6,0.7,0,test,train
87513,2025-04-27,Train,3,BetBoom,HEROIC,HEROIC,20,14,6,6,1,0,1.0,1.0,0.5,0.7,0,train,train
87970,2025-04-27,Nuke,3,BLUEJAYS,Sharks,Sharks,51,63,-12,12,0,0,0.5,0.5,0.5,0.6,0,train,train
87308,2025-04-27,Inferno,3,Falcons,Vitality,Vitality,5,2,3,3,0,0,0.4,1.0,0.7,0.9,0,train,test
87308,2025-04-27,Dust2,4,Falcons,Vitality,Falcons,5,2,3,3,1,0,0.8,0.0,0.6,1.0,1,train,test
87308,2025-04-27,Train,5,Falcons,Vitality,Vitality,5,2,3,3,0,0,0.6,1.0,0.6,0.9,0,val,test
87970,2025-04-27,Train,4,BLUEJAYS,Sharks,BLUEJAYS,51,63,-12,12,1,0,0.5,0.5,0.0,0.6666666666666666,1,train,train
87969,2025-04-27,Dust2,4,NRG,Ninjas in Pyjamas,NRG,51,24,27,27,1,0,1.0,0.5,0.3333333333333333,0.5,1,train,train
87969,2025-04-27,Nuke,3,NRG,Ninjas in Pyjamas,Ninjas in Pyjamas,51,24,27,27,0,0,0.5,0.5,0.5,0.0,0,train,train
87970,2025-04-27,Ancient,7,BLUEJAYS,Sharks,Sharks,51,63,-12,12,0,1,0.5,0.5,0.5,0.5714285714285714,0,val,train
87513,2025-04-27,Ancient,4,BetBoom,HEROIC,BetBoom,20,14,6,6,0,0,0.0,1.0,0.5,0.7,1,test,train
87514,2025-04-27,Dust2,4,B8,HEROIC,HEROIC,23,14,9,9,0,0,0.5,1.0,0.7,0.7,0,train,val
87514,2025-04-27,Mirage,3,B8,HEROIC,HEROIC,23,14,9,9,1,0,1.0,0.5,0.6,0.7,0,train,val
87969,2025-04-27,Train,7,NRG,Ninjas in Pyjamas,Ninjas in Pyjamas,51,24,27,27,0,1,0.5,0.5,0.4,0.5,0,train,train
87308,2025-04-27,Mirage,6,Falcons,Vitality,Falcons,5,2,3,3,1,0,0.6,0.8,0.5,0.9,1,val,test
87308,2025-04-27,Nuke,7,Falcons,Vitality,Vitality,5,2,3,3,0,1,0.8333333333333334,0.8,0.6,0.8,0,train,test
87582,2025-04-28,Inferno,4,ECSTATIC,GUN5,GUN5,31,88,-57,57,1,0,0.5,0.5,0.7,1.0,0,train,train
87971,2025-04-28,Ancient,5,Ninjas in Pyjamas,Sharks,Ninjas in Pyjamas,24,63,-39,39,0,0,0.5,1.0,0.6666666666666666,0.625,1,val,train
87971,2025-04-28,Anubis,3,Ninjas in Pyjamas,Sharks,Ninjas in Pyjamas,24,63,-39,39,0,0,0.5,1.0,0.75,0.5555555555555556,1,train,train
87971,2025-04-28,Nuke,4,Ninjas in Pyjamas,Sharks,Ninjas in Pyjamas,24,63,-39,39,1,0,1.0,0.6666666666666666,0.8,0.5,1,train,train
87582,2025-04-28,Dust2,3,ECSTATIC,GUN5,ECSTATIC,31,88,-57,57,0,0,0.5,1.0,0.6,1.0,1,test,train
87582,2025-04-28,Nuke,7,ECSTATIC,GUN5,ECSTATIC,31,88,-57,57,0,1,0.6666666666666666,0.5,0.7,0.6666666666666666,1,train,train
87581,2025-04-28,Nuke,3,Metizport,TNL,TNL,78,51,27,27,1,0,0.5,0.5,0.6,0.5,0,train,val
87581,2025-04-28,Ancient,4,Metizport,TNL,TNL,78,51,27,27,0,0,0.8,0.5,0.6,1.0,0,val,val
87723,2025-04-29,Inferno,3,ECSTATIC,ECLOT,ECSTATIC,31,51,-20,20,0,0,0.0,0.0,0.8,0.3333333333333333,1,test,train
87723,2025-04-29,Nuke,4,ECSTATIC,ECLOT,ECSTATIC,31,51,-20,20,1,0,0.75,0.0,0.8,0.2857142857142857,1,val,train
87721,2025-04-29,Train,4,ECSTATIC,RUSH B,ECSTATIC,31,51,-20,20,1,0,1.0,0.5,0.8,0.5,1,train,val
87721,2025-04-29,Nuke,3,ECSTATIC,RUSH B,ECSTATIC,31,51,-20,20,0,0,0.8,0.5,0.8,0.0,1,train,val
87623,2025-04-30,Dust2,4,Vitality,Wildcard,Vitality,2,61,-59,59,1,0,0.0,0.0,0.8,0.5,1,train,train
87585,2025-04-30,Dust2,4,TNL,ECSTATIC,TNL,51,31,20,20,1,0,0.5,0.6666666666666666,1.0,0.8,1,train,train
87585,2025-04-30,Nuke,3,TNL,ECSTATIC,TNL,51,31,20,20,0,0,1.0,0.8333333333333334,1.0,0.7,1,test,train
87621,2025-04-30,Ancient,4,FaZe,Falcons,Falcons,12,5,7,7,1,0,0.6,0.75,0.6,0.6,0,val,train
87620,2025-04-30,Nuke,4,Spirit,FlyQuest,Spirit,1,51,-50,50,1,0,1.0,0.0,0.6,0.42857142857142855,1,val,train
87624,2025-04-30,Nuke,3,MOUZ,paiN,MOUZ,4,17,-13,13,0,0,0.6666666666666666,0.5,0.6,0.2,1,train,train
87624,2025-04-30,Inferno,4,MOUZ,paiN,paiN,4,17,-13,13,1,0,0.5,0.3333333333333333,0.7,0.2,0,val,train
87624,2025-04-30,Dust2,7,MOUZ,paiN,MOUZ,4,17,-13,13,0,1,0.6666666666666666,0.0,0.6,0.3,1,train,train
87621,2025-04-30,Dust2,3,FaZe,Falcons,Falcons,12,5,7,7,0,0,0.8333333333333334,0.8333333333333334,0.5,0.7,0,test,train
87623,2025-04-30,Inferno,3,Vitality,Wildcard,Vitality,2,61,-59,59,0,0,1.0,1.0,0.8,0.4,1,test,train
