match_id,date,map,map_order,picked_by,team_A,team_B,team_A_rank,team_B_rank,winner
91819,2025-06-29,Nuke,7,decider,RED Canids,Bounty Hunters,75,51,RED Canids
91224,2025-06-26,Anubis,3,2GAME,2GAME,RED Canids,51,75,2GAME
91224,2025-06-26,Mirage,4,RED Canids,2GAME,RED Canids,51,75,RED Canids
91224,2025-06-26,Nuke,7,decider,2GAME,RED Canids,51,75,2GAME
91222,2025-06-25,Train,3,RED Canids,RED Canids,Bounty Hunters,75,51,RED Canids
91222,2025-06-25,Mirage,4,Bounty Hunters,RED Canids,Bounty Hunters,75,51,RED Canids
91211,2025-06-23,Nuke,3,GameHunters,RED Canids,GameHunters,75,51,RED Canids
91211,2025-06-23,Mirage,4,RED Canids,RED Canids,GameHunters,75,51,RED Canids
89951,2025-05-25,Ancient,3,Flamengo,Flamengo,RED Canids,51,75,RED Canids
89951,2025-05-25,Nuke,4,RED Canids,Flamengo,RED Canids,51,75,RED Canids
89916,2025-05-24,Nuke,3,RED Canids,2GAME,RED Canids,51,75,2GAME
89916,2025-05-24,Train,4,2GAME,2GAME,RED Canids,51,75,RED Canids
89916,2025-05-24,Mirage,7,decider,2GAME,RED Canids,51,75,RED Canids
87800,2025-05-07,Dust2,3,GameHunters,RED Canids,GameHunters,75,51,GameHunters
87800,2025-05-07,Mirage,4,RED Canids,RED Canids,GameHunters,75,51,RED Canids
87800,2025-05-07,Anubis,7,decider,RED Canids,GameHunters,75,51,GameHunters
99025,2025-09-12,Train,3,Johnny Speeds,Johnny Speeds,Sangal,51,76,Sangal
99025,2025-09-12,Nuke,4,Sangal,Johnny Speeds,Sangal,51,76,Sangal
98856,2025-09-11,Overpass,3,Sangal,Sangal,Venom,76,51,Sangal
98856,2025-09-11,Ancient,4,Venom,Sangal,Venom,76,51,Sangal
97323,2025-09-01,Train,3,TPuDCATb TPu,Sangal,TPuDCATb TPu,76,51,TPuDCATb TPu
97323,2025-09-01,Mirage,4,Sangal,Sangal,TPuDCATb TPu,76,51,TPuDCATb TPu
97311,2025-08-28,Inferno,3,1win,Sangal,1win,76,51,1win
97311,2025-08-28,Overpass,4,Sangal,Sangal,1win,76,51,Sangal
97311,2025-08-28,Mirage,7,decider,Sangal,1win,76,51,Sangal
97151,2025-08-24,Ancient,3,Nuclear TigeRES,Sangal,Nuclear TigeRES,76,51,Nuclear TigeRES
97151,2025-08-24,Nuke,4,Sangal,Sangal,Nuclear TigeRES,76,51,Nuclear TigeRES
97139,2025-08-20,Ancient,3,AMKAL,Sangal,AMKAL,76,51,Sangal
97139,2025-08-20,Overpass,4,Sangal,Sangal,AMKAL,76,51,Sangal
95015,2025-08-17,Mirage,3,Nexus,Sangal,Nexus,76,51,Sangal
95015,2025-08-17,Inferno,4,Sangal,Sangal,Nexus,76,51,Nexus
95015,2025-08-17,Nuke,7,decider,Sangal,Nexus,76,51,Nexus
95010,2025-08-15,Mirage,3,ARCRED,ARCRED,Sangal,51,76,ARCRED
95010,2025-08-15,Inferno,4,Sangal,ARCRED,Sangal,51,76,Sangal
95010,2025-08-15,Train,7,decider,ARCRED,Sangal,51,76,ARCRED
95002,2025-08-13,Overpass,3,Sangal,Sangal,Metizport,76,78,Sangal
95002,2025-08-13,Mirage,4,Metizport,Sangal,Metizport,76,78,Sangal
96202,2025-08-11,Inferno,3,Alliance,Alliance,Sangal,51,76,Alliance
96202,2025-08-11,Overpass,4,Sangal,Alliance,Sangal,51,76,Sangal
96202,2025-08-11,Train,7,decider,Alliance,Sangal,51,76,Alliance
94992,2025-08-11,Overpass,3,Sangal,Sangal,Tricked,76,51,Sangal
94992,2025-08-11,Inferno,4,Tricked,Sangal,Tricked,76,51,Tricked
94992,2025-08-11,Ancient,7,decider,Sangal,Tricked,76,51,Tricked
96394,2025-08-10,Overpass,7,decider,AMKAL,Sangal,51,76,Sangal
94201,2025-08-04,Overpass,3,Sangal,Sangal,ARCRED,76,51,Sangal
94201,2025-08-04,Train,4,ARCRED,Sangal,ARCRED,76,51,ARCRED
94201,2025-08-04,Ancient,7,decider,Sangal,ARCRED,76,51,Sangal
94189,2025-08-01,Overpass,3,Sangal,Sangal,CYBERSHOKE,76,51,Sangal
94189,2025-08-01,Mirage,4,CYBERSHOKE,Sangal,CYBERSHOKE,76,51,CYBERSHOKE
94189,2025-08-01,Nuke,7,decider,Sangal,CYBERSHOKE,76,51,CYBERSHOKE
93054,2025-07-20,Ancient,3,GUN5,Sangal,GUN5,76,88,GUN5
93054,2025-07-20,Mirage,4,Sangal,Sangal,GUN5,76,88,GUN5
92909,2025-07-14,Ancient,3,m1x,Sangal,m1x,76,51,m1x
92909,2025-07-14,Train,4,Sangal,Sangal,m1x,76,51,Sangal
92909,2025-07-14,Mirage,7,decider,Sangal,m1x,76,51,Sangal
89870,2025-05-28,Mirage,3,Sangal,Iberian Soul,Sangal,51,76,Sangal
89870,2025-05-28,Inferno,4,Iberian Soul,Iberian Soul,Sangal,51,76,Iberian Soul
89870,2025-05-28,Anubis,7,decider,Iberian Soul,Sangal,51,76,Iberian Soul
89202,2025-05-22,Inferno,3,ECLOT,ECLOT,Sangal,51,76,ECLOT
89202,2025-05-22,Train,4,Sangal,ECLOT,Sangal,51,76,Sangal
89202,2025-05-22,Mirage,7,decider,ECLOT,Sangal,51,76,Sangal
89196,2025-05-20,Nuke,3,Sangal,CYBERSHOKE,Sangal,51,76,Sangal
89196,2025-05-20,Anubis,4,CYBERSHOKE,CYBERSHOKE,Sangal,51,76,CYBERSHOKE
89196,2025-05-20,Dust2,7,decider,CYBERSHOKE,Sangal,51,76,CYBERSHOKE
89189,2025-05-20,Train,3,Sangal,RUSH B,Sangal,51,76,RUSH B
89189,2025-05-20,Nuke,4,RUSH B,RUSH B,Sangal,51,76,RUSH B
89631,2025-05-19,Nuke,3,Sangal,Hesta,Sangal,51,76,Sangal
89631,2025-05-19,Dust2,4,Hesta,Hesta,Sangal,51,76,Hesta
89631,2025-05-19,Mirage,7,decider,Hesta,Sangal,51,76,Sangal
89003,2025-05-19,Anubis,3,Sangal,RUSH B,Sangal,51,76,RUSH B
89003,2025-05-19,Inferno,4,RUSH B,RUSH B,Sangal,51,76,Sangal
89003,2025-05-19,Nuke,7,decider,RUSH B,Sangal,51,76,Sangal
88801,2025-05-14,Inferno,3,AMKAL,AMKAL,Sangal,51,76,AMKAL
88801,2025-05-14,Mirage,4,Sangal,AMKAL,Sangal,51,76,AMKAL
88988,2025-05-14,Nuke,3,TNL,Sangal,TNL,76,51,TNL
88988,2025-05-14,Anubis,4,Sangal,Sangal,TNL,76,51,TNL
88793,2025-05-12,Nuke,3,Sangal,500,Sangal,51,76,Sangal
88793,2025-05-12,Inferno,4,500,500,Sangal,51,76,500
88793,2025-05-12,Anubis,7,decider,500,Sangal,51,76,500
88433,2025-05-09,Train,3,Sangal,RUBY,Sangal,51,76,Sangal
88433,2025-05-09,Nuke,4,RUBY,RUBY,Sangal,51,76,RUBY
88426,2025-05-07,Anubis,3,Sangal,FAVBET,Sangal,51,76,FAVBET
88426,2025-05-07,Inferno,4,FAVBET,FAVBET,Sangal,51,76,FAVBET
88401,2025-05-06,Nuke,3,Sangal,ENCE,Sangal,29,76,Sangal
88401,2025-05-06,Mirage,4,ENCE,ENCE,Sangal,29,76,Sangal
88143,2025-05-06,Nuke,3,Sangal,ECLOT,Sangal,51,76,ECLOT
88143,2025-05-06,Inferno,4,ECLOT,ECLOT,Sangal,51,76,ECLOT
98750,2025-09-11,Dust2,3,AMKAL,AMKAL,Metizport,51,78,Metizport
98750,2025-09-11,Overpass,4,Metizport,AMKAL,Metizport,51,78,AMKAL
98750,2025-09-11,Mirage,7,decider,AMKAL,Metizport,51,78,AMKAL
98845,2025-09-10,Overpass,3,Metizport,Betclic,Metizport,51,78,Metizport
98845,2025-09-10,Ancient,4,Betclic,Betclic,Metizport,51,78,Betclic
98845,2025-09-10,Nuke,7,decider,Betclic,Metizport,51,78,Betclic
98635,2025-09-07,Ancient,3,HAWAII,Metizport,HAWAII,78,51,Metizport
98635,2025-09-07,Overpass,4,Metizport,Metizport,HAWAII,78,51,Metizport
96765,2025-08-26,Overpass,3,Metizport,Metizport,SPARTA,78,51,Metizport
96765,2025-08-26,Nuke,4,SPARTA,Metizport,SPARTA,78,51,Metizport
95017,2025-08-17,Dust2,3,JiJieHao,JiJieHao,Metizport,51,78,JiJieHao
95017,2025-08-17,Mirage,4,Metizport,JiJieHao,Metizport,51,78,Metizport
95017,2025-08-17,Ancient,7,decider,JiJieHao,Metizport,51,78,JiJieHao
95006,2025-08-14,Inferno,3,ECLOT,ECLOT,Metizport,51,78,Metizport
95006,2025-08-14,Mirage,4,Metizport,ECLOT,Metizport,51,78,Metizport
94995,2025-08-11,Overpass,3,Metizport,HOTU,Metizport,51,78,HOTU
94995,2025-08-11,Dust2,4,HOTU,HOTU,Metizport,51,78,HOTU
94888,2025-08-10,Overpass,3,Metizport,Metizport,SPARTA,78,51,Metizport
94888,2025-08-10,Nuke,4,SPARTA,Metizport,SPARTA,78,51,SPARTA
94888,2025-08-10,Mirage,7,decider,Metizport,SPARTA,78,51,SPARTA
94884,2025-08-09,Overpass,3,Metizport,Metizport,SPARTA,78,51,Metizport
94884,2025-08-09,Mirage,4,SPARTA,Metizport,SPARTA,78,51,Metizport
93051,2025-07-18,Inferno,3,Partizan,Metizport,Partizan,78,51,Partizan
93051,2025-07-18,Ancient,4,Metizport,Metizport,Partizan,78,51,Metizport
93051,2025-07-18,Mirage,7,decider,Metizport,Partizan,78,51,Partizan
93049,2025-07-17,Dust2,3,RUBY,Metizport,RUBY,78,51,RUBY
93049,2025-07-17,Mirage,4,Metizport,Metizport,RUBY,78,51,RUBY
87777,2025-05-10,Inferno,3,Alliance,Metizport,Alliance,78,51,Alliance
87777,2025-05-10,Nuke,4,Metizport,Metizport,Alliance,78,51,Metizport
87777,2025-05-10,Ancient,7,decider,Metizport,Alliance,78,51,Alliance
87957,2025-05-04,Mirage,3,Astrum,Metizport,Astrum,78,51,Astrum
87957,2025-05-04,Ancient,4,Metizport,Metizport,Astrum,78,51,Astrum
87581,2025-04-28,Nuke,3,Metizport,Metizport,TNL,78,51,TNL
87581,2025-04-28,Ancient,4,TNL,Metizport,TNL,78,51,TNL
87769,2025-04-26,Ancient,3,Northern Lights,Northern Lights,Metizport,51,78,Metizport
87769,2025-04-26,Anubis,4,Metizport,Northern Lights,Metizport,51,78,Northern Lights
87769,2025-04-26,Inferno,7,decider,Northern Lights,Metizport,51,78,Metizport
87768,2025-04-26,Ancient,7,decider,Metizport,Viperio,78,51,Metizport
87574,2025-04-26,Anubis,3,CYBERSHOKE,Metizport,CYBERSHOKE,78,51,Metizport
87574,2025-04-26,Nuke,4,Metizport,Metizport,CYBERSHOKE,78,51,Metizport
87075,2025-04-18,Nuke,7,decider,Metizport,Nexus,78,51,Nexus
87072,2025-04-18,Nuke,7,decider,ENCE,Metizport,29,78,Metizport
87070,2025-04-18,Anubis,7,decider,Metizport,Spirit Academy,78,51,Spirit Academy
87064,2025-04-17,Anubis,7,decider,Metizport,GTZ,78,51,GTZ
86887,2025-04-14,Mirage,7,decider,BC.Game,Metizport,51,78,Metizport
85900,2025-04-03,Mirage,7,decider,Metizport,Imperial Valkyries,78,51,Metizport
85895,2025-04-02,Anubis,7,decider,Complexity,Metizport,51,78,Complexity
98729,2025-09-12,Mirage,3,Eternal Fire,Eternal Fire,FORZE Reload,87,51,Eternal Fire
98729,2025-09-12,Train,4,FORZE Reload,Eternal Fire,FORZE Reload,87,51,Eternal Fire
98583,2025-09-12,Dust2,3,HOTU,HOTU,Eternal Fire,51,87,HOTU
98583,2025-09-12,Train,4,Eternal Fire,HOTU,Eternal Fire,51,87,HOTU
98728,2025-09-10,Dust2,3,3DMAX Academy,Eternal Fire,3DMAX Academy,87,51,Eternal Fire
98728,2025-09-10,Mirage,4,Eternal Fire,Eternal Fire,3DMAX Academy,87,51,Eternal Fire
98746,2025-09-10,Inferno,3,AaB,AaB,Eternal Fire,51,87,AaB
98746,2025-09-10,Overpass,4,Eternal Fire,AaB,Eternal Fire,51,87,Eternal Fire
98746,2025-09-10,Mirage,7,decider,AaB,Eternal Fire,51,87,Eternal Fire
98572,2025-09-09,Nuke,3,Eternal Fire,Partizan,Eternal Fire,51,87,Partizan
98572,2025-09-09,Dust2,4,Partizan,Partizan,Eternal Fire,51,87,Eternal Fire
98572,2025-09-09,Mirage,7,decider,Partizan,Eternal Fire,51,87,Eternal Fire
98725,2025-09-09,Nuke,3,Eternal Fire,Eternal Fire,FORZE Reload,87,51,Eternal Fire
98725,2025-09-09,Train,4,FORZE Reload,Eternal Fire,FORZE Reload,87,51,FORZE Reload
98725,2025-09-09,Overpass,7,decider,Eternal Fire,FORZE Reload,87,51,FORZE Reload
98270,2025-09-08,Overpass,3,Eternal Fire,Eternal Fire,kONO,87,51,Eternal Fire
98270,2025-09-08,Dust2,4,kONO,Eternal Fire,kONO,87,51,kONO
98270,2025-09-08,Nuke,7,decider,Eternal Fire,kONO,87,51,Eternal Fire
98633,2025-09-06,Dust2,3,SENZA,SENZA,Eternal Fire,51,87,SENZA
98633,2025-09-06,Inferno,4,Eternal Fire,SENZA,Eternal Fire,51,87,SENZA
98265,2025-09-05,Overpass,3,Eternal Fire,Eternal Fire,1win,87,51,Eternal Fire
98265,2025-09-05,Dust2,4,1win,Eternal Fire,1win,87,51,1win
98265,2025-09-05,Inferno,7,decider,Eternal Fire,1win,87,51,Eternal Fire
97486,2025-09-04,Inferno,3,Rhyno,Eternal Fire,Rhyno,87,51,Eternal Fire
97486,2025-09-04,Mirage,4,Eternal Fire,Eternal Fire,Rhyno,87,51,Eternal Fire
97428,2025-08-29,Mirage,3,Eternal Fire,Eternal Fire,KHAN,87,51,Eternal Fire
97428,2025-08-29,Train,4,KHAN,Eternal Fire,KHAN,87,51,Eternal Fire
96760,2025-08-25,Inferno,3,Tricked,Tricked,Eternal Fire,51,87,Tricked
96760,2025-08-25,Dust2,4,Eternal Fire,Tricked,Eternal Fire,51,87,Tricked
97425,2025-08-25,Inferno,3,NIP Impact,Eternal Fire,NIP Impact,87,51,Eternal Fire
97425,2025-08-25,Dust2,4,Eternal Fire,Eternal Fire,NIP Impact,87,51,Eternal Fire
96756,2025-08-24,Mirage,3,Betclic,Betclic,Eternal Fire,51,87,Betclic
96756,2025-08-24,Overpass,4,Eternal Fire,Betclic,Eternal Fire,51,87,Betclic
96746,2025-08-21,Inferno,3,500,500,Eternal Fire,51,87,Eternal Fire
96746,2025-08-21,Nuke,4,Eternal Fire,500,Eternal Fire,51,87,Eternal Fire
96740,2025-08-20,Nuke,3,Eternal Fire,CYBERSHOKE,Eternal Fire,51,87,CYBERSHOKE
96740,2025-08-20,Dust2,4,CYBERSHOKE,CYBERSHOKE,Eternal Fire,51,87,CYBERSHOKE
95087,2025-08-15,Inferno,3,Eternal Fire,Eternal Fire,WOPA,87,51,Eternal Fire
95087,2025-08-15,Train,4,WOPA,Eternal Fire,WOPA,87,51,WOPA
95087,2025-08-15,Mirage,7,decider,Eternal Fire,WOPA,87,51,WOPA
96416,2025-08-14,Nuke,3,Eternal Fire,Imperial Valkyries,Eternal Fire,51,87,Eternal Fire
96416,2025-08-14,Mirage,4,Imperial Valkyries,Imperial Valkyries,Eternal Fire,51,87,Eternal Fire
96414,2025-08-13,Overpass,3,Eternal Fire,Eternal Fire,HEROIC Academy,87,51,Eternal Fire
96414,2025-08-13,Nuke,4,HEROIC Academy,Eternal Fire,HEROIC Academy,87,51,Eternal Fire
94883,2025-08-10,Train,3,FAVBET,Eternal Fire,FAVBET,87,51,FAVBET
94883,2025-08-10,Overpass,4,Eternal Fire,Eternal Fire,FAVBET,87,51,Eternal Fire
94883,2025-08-10,Inferno,7,decider,Eternal Fire,FAVBET,87,51,FAVBET
94881,2025-08-08,Nuke,3,Reason,Reason,Eternal Fire,51,87,Reason
94881,2025-08-08,Overpass,4,Eternal Fire,Reason,Eternal Fire,51,87,Reason
94572,2025-08-05,Overpass,3,Eternal Fire,Eternal Fire,Volt,87,51,Volt
94572,2025-08-05,Inferno,4,Volt,Eternal Fire,Volt,87,51,Eternal Fire
94572,2025-08-05,Train,7,decider,Eternal Fire,Volt,87,51,Volt
94570,2025-08-04,Dust2,3,MANA,Eternal Fire,MANA,87,51,MANA
94570,2025-08-04,Overpass,4,Eternal Fire,Eternal Fire,MANA,87,51,Eternal Fire
94570,2025-08-04,Mirage,7,decider,Eternal Fire,MANA,87,51,Eternal Fire
94559,2025-07-29,Overpass,3,Eternal Fire,Eternal Fire,AaB,87,51,Eternal Fire
94559,2025-07-29,Inferno,4,AaB,Eternal Fire,AaB,87,51,Eternal Fire
94093,2025-07-27,Dust2,3,Eternal Fire,Eternal Fire,TPuDCATb TPu,87,51,TPuDCATb TPu
94093,2025-07-27,Nuke,4,TPuDCATb TPu,Eternal Fire,TPuDCATb TPu,87,51,TPuDCATb TPu
94091,2025-07-24,Overpass,3,Eternal Fire,Eternal Fire,NIP Impact,87,51,Eternal Fire
94091,2025-07-24,Inferno,4,NIP Impact,Eternal Fire,NIP Impact,87,51,NIP Impact
94091,2025-07-24,Mirage,7,decider,Eternal Fire,NIP Impact,87,51,Eternal Fire
94089,2025-07-23,Dust2,3,Eternal Fire,TPuDCATb TPu,Eternal Fire,51,87,TPuDCATb TPu
94089,2025-07-23,Nuke,4,TPuDCATb TPu,TPuDCATb TPu,Eternal Fire,51,87,TPuDCATb TPu
91612,2025-06-23,Ancient,3,RUSTEC,RUSTEC,Eternal Fire,51,87,RUSTEC
91612,2025-06-23,Mirage,4,Eternal Fire,RUSTEC,Eternal Fire,51,87,Eternal Fire
91612,2025-06-23,Anubis,7,decider,RUSTEC,Eternal Fire,51,87,Eternal Fire
91570,2025-06-22,Dust2,3,Eternal Fire,FORZE Reload,Eternal Fire,51,87,Eternal Fire
91570,2025-06-22,Ancient,4,FORZE Reload,FORZE Reload,Eternal Fire,51,87,Eternal Fire
91017,2025-06-17,Inferno,3,Fire Flux,Eternal Fire,Fire Flux,87,51,Fire Flux
91017,2025-06-17,Dust2,4,Eternal Fire,Eternal Fire,Fire Flux,87,51,Eternal Fire
91017,2025-06-17,Anubis,7,decider,Eternal Fire,Fire Flux,87,51,Eternal Fire
91014,2025-06-16,Dust2,3,Sangal Academy,Eternal Fire,Sangal Academy,87,51,Eternal Fire
91014,2025-06-16,Inferno,4,Eternal Fire,Eternal Fire,Sangal Academy,87,51,Eternal Fire
98581,2025-09-12,Nuke,3,ESC,ESC,GUN5,51,88,ESC
98581,2025-09-12,Ancient,4,GUN5,ESC,GUN5,51,88,ESC
98574,2025-09-10,Mirage,3,GUN5,GUN5,Tricked,88,51,GUN5
98574,2025-09-10,Ancient,4,Tricked,GUN5,Tricked,88,51,GUN5
98646,2025-09-08,Mirage,3,GUN5,Partizan,GUN5,51,88,GUN5
98646,2025-09-08,Inferno,4,Partizan,Partizan,GUN5,51,88,GUN5
97312,2025-08-28,Overpass,3,K27,GUN5,K27,88,51,K27
97312,2025-08-28,Ancient,4,GUN5,GUN5,K27,88,51,K27
97309,2025-08-27,Overpass,3,AMKAL,GUN5,AMKAL,88,51,AMKAL
97309,2025-08-27,Ancient,4,GUN5,GUN5,AMKAL,88,51,AMKAL
97145,2025-08-23,Train,3,1win,GUN5,1win,88,51,GUN5
97145,2025-08-23,Ancient,4,GUN5,GUN5,1win,88,51,1win
97145,2025-08-23,Mirage,7,decider,GUN5,1win,88,51,1win
97143,2025-08-21,Nuke,3,SPARTA,GUN5,SPARTA,88,51,SPARTA
97143,2025-08-21,Ancient,4,GUN5,GUN5,SPARTA,88,51,GUN5
95004,2025-08-14,Inferno,3,GUN5,Nexus,GUN5,51,88,Nexus
95004,2025-08-14,Mirage,4,Nexus,Nexus,GUN5,51,88,Nexus
95000,2025-08-13,Nuke,3,GUN5,GUN5,9INE,88,51,9INE
95000,2025-08-13,Overpass,4,9INE,GUN5,9INE,88,51,9INE
96212,2025-08-12,Ancient,3,GUN5,Iberian Soul,GUN5,51,88,Iberian Soul
96212,2025-08-12,Train,4,Iberian Soul,Iberian Soul,GUN5,51,88,Iberian Soul
94988,2025-08-10,Ancient,3,GUN5,Betclic,GUN5,51,88,GUN5
94988,2025-08-10,Mirage,4,Betclic,Betclic,GUN5,51,88,Betclic
94988,2025-08-10,Train,7,decider,Betclic,GUN5,51,88,Betclic
93057,2025-07-21,Dust2,3,Partizan,Partizan,GUN5,51,88,Partizan
93057,2025-07-21,Ancient,4,GUN5,Partizan,GUN5,51,88,Partizan
91721,2025-07-16,Inferno,3,EYEBALLERS,GUN5,EYEBALLERS,88,51,GUN5
91721,2025-07-16,Ancient,4,GUN5,GUN5,EYEBALLERS,88,51,GUN5
93044,2025-07-14,Mirage,3,Betera,Betera,GUN5,51,88,GUN5
93044,2025-07-14,Dust2,4,GUN5,Betera,GUN5,51,88,Betera
93044,2025-07-14,Ancient,7,decider,Betera,GUN5,51,88,GUN5
92550,2025-07-12,Ancient,3,GUN5,ROSY,GUN5,51,88,GUN5
92550,2025-07-12,Inferno,4,ROSY,ROSY,GUN5,51,88,GUN5
92543,2025-07-10,Ancient,3,GUN5,GUN5,TPuDCATb TPu,88,51,GUN5
92543,2025-07-10,Nuke,4,TPuDCATb TPu,GUN5,TPuDCATb TPu,88,51,GUN5
92725,2025-07-09,Mirage,7,decider,GUN5,Hesta,88,51,Hesta
91712,2025-07-09,Dust2,3,GUN5,GUN5,MANA,88,51,GUN5
91712,2025-07-09,Ancient,4,MANA,GUN5,MANA,88,51,MANA
91712,2025-07-09,Inferno,7,decider,GUN5,MANA,88,51,GUN5
91601,2025-06-30,Ancient,3,GUN5,GUN5,Hesta,88,51,Hesta
91601,2025-06-30,Nuke,4,Hesta,GUN5,Hesta,88,51,GUN5
91601,2025-06-30,Mirage,7,decider,GUN5,Hesta,88,51,GUN5
90389,2025-06-16,Ancient,3,GUN5,Nexus,GUN5,51,88,GUN5
90389,2025-06-16,Dust2,4,Nexus,Nexus,GUN5,51,88,Nexus
90389,2025-06-16,Inferno,7,decider,Nexus,GUN5,51,88,Nexus
90523,2025-06-13,Dust2,3,RUBY,GUN5,RUBY,88,51,GUN5
90523,2025-06-13,Ancient,4,GUN5,GUN5,RUBY,88,51,GUN5
90510,2025-06-10,Train,3,FAVBET,GUN5,FAVBET,88,51,GUN5
90510,2025-06-10,Ancient,4,GUN5,GUN5,FAVBET,88,51,GUN5
90371,2025-06-10,Inferno,3,Marius,GUN5,Marius,88,51,Marius
90371,2025-06-10,Ancient,4,GUN5,GUN5,Marius,88,51,GUN5
90371,2025-06-10,Dust2,7,decider,GUN5,Marius,88,51,Marius
90361,2025-06-06,Ancient,3,GUN5,Partizan,GUN5,51,88,Partizan
90361,2025-06-06,Inferno,4,Partizan,Partizan,GUN5,51,88,GUN5
90361,2025-06-06,Dust2,7,decider,Partizan,GUN5,51,88,Partizan
88506,2025-05-16,Ancient,3,ECLOT,GUN5,ECLOT,88,51,ECLOT
88506,2025-05-16,Dust2,4,GUN5,GUN5,ECLOT,88,51,ECLOT
88503,2025-05-15,Mirage,3,Partizan,Partizan,GUN5,51,88,GUN5
88503,2025-05-15,Ancient,4,GUN5,Partizan,GUN5,51,88,GUN5
